"gutenberg_id","text"
1400,"mist, like a beggar. When we drove up to the Blue Boar after a drizzly"
1400,"ride, whom should I see come out under the gateway, toothpick in hand,"
1400,"to look at the coach, but Bentley Drummle!"
1400,""
1400,"As he pretended not to see me, I pretended not to see him. It was a very"
1400,"lame pretence on both sides; the lamer, because we both went into the"
1400,"coffee-room, where he had just finished his breakfast, and where I"
1400,"ordered mine. It was poisonous to me to see him in the town, for I very"
1400,"well knew why he had come there."
1400,""
1400,"Pretending to read a smeary newspaper long out of date, which had"
1400,"nothing half so legible in its local news, as the foreign matter of"
1400,"coffee, pickles, fish sauces, gravy, melted butter, and wine with which"
1400,"it was sprinkled all over, as if it had taken the measles in a highly"
1400,"irregular form, I sat at my table while he stood before the fire. By"
1400,"degrees it became an enormous injury to me that he stood before the"
1400,"fire. And I got up, determined to have my share of it. I had to put my"
1400,"hand behind his legs for the poker when I went up to the fireplace to"
1400,"stir the fire, but still pretended not to know him."
1400,""
1400,"""Is this a cut?"" said Mr. Drummle."
1400,""
1400,"""Oh!"" said I, poker in hand; ""it's you, is it? How do you do? I was"
1400,"wondering who it was, who kept the fire off."""
1400,""
1400,"With that, I poked tremendously, and having done so, planted myself side"
1400,"by side with Mr. Drummle, my shoulders squared and my back to the fire."
1400,""
1400,"""You have just come down?"" said Mr. Drummle, edging me a little away"
1400,"with his shoulder."
1400,""
1400,"""Yes,"" said I, edging him a little away with my shoulder."
1400,""
1400,"""Beastly place,"" said Drummle. ""Your part of the country, I think?"""
1400,""
1400,"""Yes,"" I assented. ""I am told it's very like your Shropshire."""
1400,""
1400,"""Not in the least like it,"" said Drummle."
1400,""
1400,"Here Mr. Drummle looked at his boots and I looked at mine, and then Mr."
1400,"Drummle looked at my boots, and I looked at his."
1400,""
1400,"""Have you been here long?"" I asked, determined not to yield an inch of"
1400,"the fire."
1400,""
1400,"""Long enough to be tired of it,"" returned Drummle, pretending to yawn,"
1400,"but equally determined."
1400,""
1400,"""Do you stay here long?"""
1400,""
1400,"""Can't say,"" answered Mr. Drummle. ""Do you?"""
1400,""
1400,"""Can't say,"" said I."
1400,""
1400,"I felt here, through a tingling in my blood, that if Mr. Drummle's"
1400,"shoulder had claimed another hair's breadth of room, I should have"
1400,"jerked him into the window; equally, that if my own shoulder had urged a"
1400,"similar claim, Mr. Drummle would have jerked me into the nearest box. He"
1400,"whistled a little. So did I."
1400,""
1400,"""Large tract of marshes about here, I believe?"" said Drummle."
1400,""
1400,"""Yes. What of that?"" said I."
1400,""
1400,"Mr. Drummle looked at me, and then at my boots, and then said, ""Oh!"" and"
1400,"laughed."
1400,""
1400,"""Are you amused, Mr. Drummle?"""
1400,""
1400,"""No,"" said he, ""not particularly. I am going out for a ride in the"
1400,"saddle. I mean to explore those marshes for amusement. Out-of-the-way"
1400,"villages there, they tell me. Curious little public-houses--and"
1400,"smithies--and that. Waiter!"""
1400,""
1400,"""Yes, sir."""
1400,""
1400,"""Is that horse of mine ready?"""
1400,""
1400,"""Brought round to the door, sir."""
1400,""
1400,"""I say. Look here, you sir. The lady won't ride to-day; the weather"
1400,"won't do."""
1400,""
1400,"""Very good, sir."""
1400,""
1400,"""And I don't dine, because I'm going to dine at the lady's."""
1400,""
1400,"""Very good, sir."""
1400,""
1400,"Then, Drummle glanced at me, with an insolent triumph on his"
1400,"great-jowled face that cut me to the heart, dull as he was, and so"
1400,"exasperated me, that I felt inclined to take him in my arms (as the"
1400,"robber in the story-book is said to have taken the old lady) and seat"
1400,"him on the fire."
1400,""
1400,"One thing was manifest to both of us, and that was, that until relief"
1400,"came, neither of us could relinquish the fire. There we stood, well"
1400,"squared up before it, shoulder to shoulder and foot to foot, with our"
1400,"hands behind us, not budging an inch. The horse was visible outside in"
1400,"the drizzle at the door, my breakfast was put on the table, Drummle's"
1400,"was cleared away, the waiter invited me to begin, I nodded, we both"
1400,"stood our ground."
1400,""
1400,"""Have you been to the Grove since?"" said Drummle."
1400,""
1400,"""No,"" said I, ""I had quite enough of the Finches the last time I was"
1400,"there."""
1400,""
1400,"""Was that when we had a difference of opinion?"""
1400,""
1400,"""Yes,"" I replied, very shortly."
1400,""
1400,"""Come, come! They let you off easily enough,"" sneered Drummle. ""You"
1400,"shouldn't have lost your temper."""
1400,""
1400,"""Mr. Drummle,"" said I, ""you are not competent to give advice on that"
1400,"subject. When I lose my temper (not that I admit having done so on that"
1400,"occasion), I don't throw glasses."""
1400,""
1400,"""I do,"" said Drummle."
1400,""
1400,"After glancing at him once or twice, in an increased state of"
1400,"smouldering ferocity, I said,--"
1400,""
1400,"""Mr. Drummle, I did not seek this conversation, and I don't think it an"
1400,"agreeable one."""
1400,""
1400,"""I am sure it's not,"" said he, superciliously over his shoulder; ""I"
1400,"don't think anything about it."""
1400,""
1400,"""And therefore,"" I went on, ""with your leave, I will suggest that we"
1400,"hold no kind of communication in future."""
1400,""
1400,"""Quite my opinion,"" said Drummle, ""and what I should have suggested"
1400,"myself, or done--more likely--without suggesting. But don't lose your"
1400,"temper. Haven't you lost enough without that?"""
1400,""
1400,"""What do you mean, sir?"""
1400,""
1400,"""Waiter!"" said Drummle, by way of answering me."
1400,""
1400,"The waiter reappeared."
1400,""
1400,"""Look here, you sir. You quite understand that the young lady don't ride"
1400,"to-day, and that I dine at the young lady's?"""
1400,""
1400,"""Quite so, sir!"""
1400,""
1400,"When the waiter had felt my fast-cooling teapot with the palm of his"
1400,"hand, and had looked imploringly at me, and had gone out, Drummle,"
1400,"careful not to move the shoulder next me, took a cigar from his pocket"
1400,"and bit the end off, but showed no sign of stirring. Choking and"
1400,"boiling as I was, I felt that we could not go a word further, without"
1400,"introducing Estella's name, which I could not endure to hear him utter;"
1400,"and therefore I looked stonily at the opposite wall, as if there were"
1400,"no one present, and forced myself to silence. How long we might have"
1400,"remained in this ridiculous position it is impossible to say, but"
1400,"for the incursion of three thriving farmers--laid on by the waiter, I"
1400,"think--who came into the coffee-room unbuttoning their great-coats and"
1400,"rubbing their hands, and before whom, as they charged at the fire, we"
1400,"were obliged to give way."
1400,""
1400,"I saw him through the window, seizing his horse's mane, and mounting in"
1400,"his blundering brutal manner, and sidling and backing away. I thought"
1400,"he was gone, when he came back, calling for a light for the cigar in his"
1400,"mouth, which he had forgotten. A man in a dust-colored dress appeared"
1400,"with what was wanted,--I could not have said from where: whether from"
1400,"the inn yard, or the street, or where not,--and as Drummle leaned down"
1400,"from the saddle and lighted his cigar and laughed, with a jerk of his"
1400,"head towards the coffee-room windows, the slouching shoulders and ragged"
1400,"hair of this man whose back was towards me reminded me of Orlick."
1400,""
1400,"Too heavily out of sorts to care much at the time whether it were he or"
1400,"no, or after all to touch the breakfast, I washed the weather and the"
1400,"journey from my face and hands, and went out to the memorable old house"
1400,"that it would have been so much the better for me never to have entered,"
1400,"never to have seen."
1400,""
1400,""
1400,""
1400,""
1400,"Chapter XLIV"
1400,""
1400,"In the room where the dressing-table stood, and where the wax-candles"
1400,"burnt on the wall, I found Miss Havisham and Estella; Miss Havisham"
1400,"seated on a settee near the fire, and Estella on a cushion at her feet."
1400,"Estella was knitting, and Miss Havisham was looking on. They both raised"
1400,"their eyes as I went in, and both saw an alteration in me. I derived"
1400,"that, from the look they interchanged."
1400,""
1400,"""And what wind,"" said Miss Havisham, ""blows you here, Pip?"""
1400,""
1400,"Though she looked steadily at me, I saw that she was rather confused."
1400,"Estella, pausing a moment in her knitting with her eyes upon me, and"
1400,"then going on, I fancied that I read in the action of her fingers, as"
1400,"plainly as if she had told me in the dumb alphabet, that she perceived I"
1400,"had discovered my real benefactor."
1400,""
1400,"""Miss Havisham,"" said I, ""I went to Richmond yesterday, to speak to"
1400,"Estella; and finding that some wind had blown her here, I followed."""
1400,""
1400,"Miss Havisham motioning to me for the third or fourth time to sit down,"
1400,"I took the chair by the dressing-table, which I had often seen her"
1400,"occupy. With all that ruin at my feet and about me, it seemed a natural"
1400,"place for me, that day."
1400,""
1400,"""What I had to say to Estella, Miss Havisham, I will say before you,"
1400,"presently--in a few moments. It will not surprise you, it will not"
1400,"displease you. I am as unhappy as you can ever have meant me to be."""
1400,""
1400,"Miss Havisham continued to look steadily at me. I could see in the"
1400,"action of Estella's fingers as they worked that she attended to what I"
1400,"said; but she did not look up."
1400,""
1400,"""I have found out who my patron is. It is not a fortunate discovery,"
1400,"and is not likely ever to enrich me in reputation, station, fortune,"
1400,"anything. There are reasons why I must say no more of that. It is not my"
1400,"secret, but another's."""
1400,""
1400,"As I was silent for a while, looking at Estella and considering how to"
1400,"go on, Miss Havisham repeated, ""It is not your secret, but another's."
1400,"Well?"""
1400,""
1400,"""When you first caused me to be brought here, Miss Havisham, when I"
1400,"belonged to the village over yonder, that I wish I had never left,"
1400,"I suppose I did really come here, as any other chance boy might have"
1400,"come,--as a kind of servant, to gratify a want or a whim, and to be paid"
1400,"for it?"""
1400,""
1400,"""Ay, Pip,"" replied Miss Havisham, steadily nodding her head; ""you did."""
1400,""
1400,"""And that Mr. Jaggers--"""
1400,""
1400,"""Mr. Jaggers,"" said Miss Havisham, taking me up in a firm tone, ""had"
1400,"nothing to do with it, and knew nothing of it. His being my lawyer, and"
1400,"his being the lawyer of your patron is a coincidence. He holds the same"
1400,"relation towards numbers of people, and it might easily arise. Be that"
1400,"as it may, it did arise, and was not brought about by any one."""
1400,""
1400,"Any one might have seen in her haggard face that there was no"
1400,"suppression or evasion so far."
1400,""
1400,"""But when I fell into the mistake I have so long remained in, at least"
1400,"you led me on?"" said I."
1400,""
1400,"""Yes,"" she returned, again nodding steadily, ""I let you go on."""
1400,""
1400,"""Was that kind?"""
1400,""
1400,"""Who am I,"" cried Miss Havisham, striking her stick upon the floor"
1400,"and flashing into wrath so suddenly that Estella glanced up at her in"
1400,"surprise,--""who am I, for God's sake, that I should be kind?"""
1400,""
1400,"It was a weak complaint to have made, and I had not meant to make it. I"
1400,"told her so, as she sat brooding after this outburst."
1400,""
1400,"""Well, well, well!"" she said. ""What else?"""
1400,""
1400,"""I was liberally paid for my old attendance here,"" I said, to soothe"
1400,"her, ""in being apprenticed, and I have asked these questions only for"
1400,"my own information. What follows has another (and I hope more"
1400,"disinterested) purpose. In humoring my mistake, Miss Havisham, you"
1400,"punished--practised on--perhaps you will supply whatever term expresses"
1400,"your intention, without offence--your self-seeking relations?"""
1400,""
1400,"""I did. Why, they would have it so! So would you. What has been my"
1400,"history, that I should be at the pains of entreating either them or you"
1400,"not to have it so! You made your own snares. I never made them."""
1400,""
1400,"Waiting until she was quiet again,--for this, too, flashed out of her in"
1400,"a wild and sudden way,--I went on."
1400,""
1400,"""I have been thrown among one family of your relations, Miss Havisham,"
1400,"and have been constantly among them since I went to London. I know them"
1400,"to have been as honestly under my delusion as I myself. And I should be"
1400,"false and base if I did not tell you, whether it is acceptable to you or"
1400,"no, and whether you are inclined to give credence to it or no, that you"
1400,"deeply wrong both Mr. Matthew Pocket and his son Herbert, if you suppose"
1400,"them to be otherwise than generous, upright, open, and incapable of"
1400,"anything designing or mean."""
1400,""
1400,"""They are your friends,"" said Miss Havisham."
1400,""
1400,"""They made themselves my friends,"" said I, ""when they supposed me"
1400,"to have superseded them; and when Sarah Pocket, Miss Georgiana, and"
1400,"Mistress Camilla were not my friends, I think."""
1400,""
1400,"This contrasting of them with the rest seemed, I was glad to see, to do"
1400,"them good with her. She looked at me keenly for a little while, and then"
1400,"said quietly,--"
1400,""
1400,"""What do you want for them?"""
1400,""
1400,"""Only,"" said I, ""that you would not confound them with the others. They"
1400,"may be of the same blood, but, believe me, they are not of the same"
1400,"nature."""
1400,""
1400,"Still looking at me keenly, Miss Havisham repeated,--"
1400,""
1400,"""What do you want for them?"""
1400,""
1400,"""I am not so cunning, you see,"" I said, in answer, conscious that I"
1400,"reddened a little, ""as that I could hide from you, even if I desired,"
1400,"that I do want something. Miss Havisham, if you would spare the money"
1400,"to do my friend Herbert a lasting service in life, but which from the"
1400,"nature of the case must be done without his knowledge, I could show you"
1400,"how."""
1400,""
1400,"""Why must it be done without his knowledge?"" she asked, settling her"
1400,"hands upon her stick, that she might regard me the more attentively."
1400,""
1400,"""Because,"" said I, ""I began the service myself, more than two years ago,"
1400,"without his knowledge, and I don't want to be betrayed. Why I fail in my"
1400,"ability to finish it, I cannot explain. It is a part of the secret which"
1400,"is another person's and not mine."""
1400,""
1400,"She gradually withdrew her eyes from me, and turned them on the fire."
1400,"After watching it for what appeared in the silence and by the light"
1400,"of the slowly wasting candles to be a long time, she was roused by"
1400,"the collapse of some of the red coals, and looked towards me again--at"
1400,"first, vacantly--then, with a gradually concentrating attention. All"
1400,"this time Estella knitted on. When Miss Havisham had fixed her"
1400,"attention on me, she said, speaking as if there had been no lapse in our"
1400,"dialogue,--"
1400,""
1400,"""What else?"""
1400,""
1400,"""Estella,"" said I, turning to her now, and trying to command my"
1400,"trembling voice, ""you know I love you. You know that I have loved you"
1400,"long and dearly."""
1400,""
1400,"She raised her eyes to my face, on being thus addressed, and her fingers"
1400,"plied their work, and she looked at me with an unmoved countenance. I"
1400,"saw that Miss Havisham glanced from me to her, and from her to me."
1400,""
1400,"""I should have said this sooner, but for my long mistake. It induced me"
1400,"to hope that Miss Havisham meant us for one another. While I thought you"
1400,"could not help yourself, as it were, I refrained from saying it. But I"
1400,"must say it now."""
1400,""
1400,"Preserving her unmoved countenance, and with her fingers still going,"
1400,"Estella shook her head."
1400,""
1400,"""I know,"" said I, in answer to that action,--""I know. I have no hope"
1400,"that I shall ever call you mine, Estella. I am ignorant what may become"
1400,"of me very soon, how poor I may be, or where I may go. Still, I love"
1400,"you. I have loved you ever since I first saw you in this house."""
1400,""
1400,"Looking at me perfectly unmoved and with her fingers busy, she shook her"
1400,"head again."
1400,""
1400,"""It would have been cruel in Miss Havisham, horribly cruel, to practise"
1400,"on the susceptibility of a poor boy, and to torture me through all these"
1400,"years with a vain hope and an idle pursuit, if she had reflected on the"
1400,"gravity of what she did. But I think she did not. I think that, in the"
1400,"endurance of her own trial, she forgot mine, Estella."""
1400,""
1400,"I saw Miss Havisham put her hand to her heart and hold it there, as she"
1400,"sat looking by turns at Estella and at me."
1400,""
1400,"""It seems,"" said Estella, very calmly, ""that there are sentiments,"
1400,"fancies,--I don't know how to call them,--which I am not able to"
1400,"comprehend. When you say you love me, I know what you mean, as a form"
1400,"of words; but nothing more. You address nothing in my breast, you touch"
1400,"nothing there. I don't care for what you say at all. I have tried to"
1400,"warn you of this; now, have I not?"""
1400,""
1400,"I said in a miserable manner, ""Yes."""
1400,""
1400,"""Yes. But you would not be warned, for you thought I did not mean it."
1400,"Now, did you not think so?"""
1400,""
1400,"""I thought and hoped you could not mean it. You, so young, untried, and"
1400,"beautiful, Estella! Surely it is not in Nature."""
1400,""
1400,"""It is in my nature,"" she returned. And then she added, with a stress"
1400,"upon the words, ""It is in the nature formed within me. I make a great"
1400,"difference between you and all other people when I say so much. I can do"
1400,"no more."""
1400,""
1400,"""Is it not true,"" said I, ""that Bentley Drummle is in town here, and"
1400,"pursuing you?"""
1400,""
1400,"""It is quite true,"" she replied, referring to him with the indifference"
1400,"of utter contempt."
1400,""
1400,"""That you encourage him, and ride out with him, and that he dines with"
1400,"you this very day?"""
1400,""
1400,"She seemed a little surprised that I should know it, but again replied,"
1400,"""Quite true."""
1400,""
1400,"""You cannot love him, Estella!"""
1400,""
1400,"Her fingers stopped for the first time, as she retorted rather angrily,"
1400,"""What have I told you? Do you still think, in spite of it, that I do not"
1400,"mean what I say?"""
1400,""
1400,"""You would never marry him, Estella?"""
1400,""
1400,"She looked towards Miss Havisham, and considered for a moment with her"
1400,"work in her hands. Then she said, ""Why not tell you the truth? I am"
1400,"going to be married to him."""
1400,""
1400,"I dropped my face into my hands, but was able to control myself better"
1400,"than I could have expected, considering what agony it gave me to hear"
1400,"her say those words. When I raised my face again, there was such a"
1400,"ghastly look upon Miss Havisham's, that it impressed me, even in my"
1400,"passionate hurry and grief."
1400,""
1400,"""Estella, dearest Estella, do not let Miss Havisham lead you into this"
1400,"fatal step. Put me aside for ever,--you have done so, I well know,--but"
1400,"bestow yourself on some worthier person than Drummle. Miss Havisham"
1400,"gives you to him, as the greatest slight and injury that could be done"
1400,"to the many far better men who admire you, and to the few who truly"
1400,"love you. Among those few there may be one who loves you even as dearly,"
1400,"though he has not loved you as long, as I. Take him, and I can bear it"
1400,"better, for your sake!"""
1400,""
1400,"My earnestness awoke a wonder in her that seemed as if it would have"
1400,"been touched with compassion, if she could have rendered me at all"
1400,"intelligible to her own mind."
1400,""
1400,"""I am going,"" she said again, in a gentler voice, ""to be married to"
1400,"him. The preparations for my marriage are making, and I shall be"
1400,"married soon. Why do you injuriously introduce the name of my mother by"
1400,"adoption? It is my own act."""
1400,""
1400,"""Your own act, Estella, to fling yourself away upon a brute?"""
1400,""
1400,"""On whom should I fling myself away?"" she retorted, with a smile."
1400,"""Should I fling myself away upon the man who would the soonest feel (if"
1400,"people do feel such things) that I took nothing to him? There! It is"
1400,"done. I shall do well enough, and so will my husband. As to leading"
1400,"me into what you call this fatal step, Miss Havisham would have had me"
1400,"wait, and not marry yet; but I am tired of the life I have led, which"
1400,"has very few charms for me, and I am willing enough to change it. Say no"
1400,"more. We shall never understand each other."""
1400,""
1400,"""Such a mean brute, such a stupid brute!"" I urged, in despair."
1400,""
1400,"""Don't be afraid of my being a blessing to him,"" said Estella; ""I shall"
1400,"not be that. Come! Here is my hand. Do we part on this, you visionary"
1400,"boy--or man?"""
1400,""
1400,"""O Estella!"" I answered, as my bitter tears fell fast on her hand, do"
1400,"what I would to restrain them; ""even if I remained in England and could"
1400,"hold my head up with the rest, how could I see you Drummle's wife?"""
1400,""
1400,"""Nonsense,"" she returned,--""nonsense. This will pass in no time."""
1400,""
1400,"""Never, Estella!"""
1400,""
1400,"""You will get me out of your thoughts in a week."""
1400,""
1400,"""Out of my thoughts! You are part of my existence, part of myself. You"
1400,"have been in every line I have ever read since I first came here, the"
1400,"rough common boy whose poor heart you wounded even then. You have been"
1400,"in every prospect I have ever seen since,--on the river, on the sails of"
1400,"the ships, on the marshes, in the clouds, in the light, in the darkness,"
1400,"in the wind, in the woods, in the sea, in the streets. You have been"
1400,"the embodiment of every graceful fancy that my mind has ever become"
1400,"acquainted with. The stones of which the strongest London buildings"
1400,"are made are not more real, or more impossible to be displaced by your"
1400,"hands, than your presence and influence have been to me, there and"
1400,"everywhere, and will be. Estella, to the last hour of my life, you"
1400,"cannot choose but remain part of my character, part of the little good"
1400,"in me, part of the evil. But, in this separation, I associate you only"
1400,"with the good; and I will faithfully hold you to that always, for you"
1400,"must have done me far more good than harm, let me feel now what sharp"
1400,"distress I may. O God bless you, God forgive you!"""
1400,""
1400,"In what ecstasy of unhappiness I got these broken words out of myself, I"
1400,"don't know. The rhapsody welled up within me, like blood from an"
1400,"inward wound, and gushed out. I held her hand to my lips some lingering"
1400,"moments, and so I left her. But ever afterwards, I remembered,--and soon"
1400,"afterwards with stronger reason,--that while Estella looked at me merely"
1400,"with incredulous wonder, the spectral figure of Miss Havisham, her hand"
1400,"still covering her heart, seemed all resolved into a ghastly stare of"
1400,"pity and remorse."
1400,""
1400,"All done, all gone! So much was done and gone, that when I went out at"
1400,"the gate, the light of the day seemed of a darker color than when I went"
1400,"in. For a while, I hid myself among some lanes and by-paths, and then"
1400,"struck off to walk all the way to London. For, I had by that time come"
1400,"to myself so far as to consider that I could not go back to the inn and"
1400,"see Drummle there; that I could not bear to sit upon the coach and"
1400,"be spoken to; that I could do nothing half so good for myself as tire"
1400,"myself out."
1400,""
1400,"It was past midnight when I crossed London Bridge. Pursuing the narrow"
1400,"intricacies of the streets which at that time tended westward near the"
1400,"Middlesex shore of the river, my readiest access to the Temple was"
1400,"close by the river-side, through Whitefriars. I was not expected till"
1400,"to-morrow; but I had my keys, and, if Herbert were gone to bed, could"
1400,"get to bed myself without disturbing him."
1400,""
1400,"As it seldom happened that I came in at that Whitefriars gate after the"
1400,"Temple was closed, and as I was very muddy and weary, I did not take it"
1400,"ill that the night-porter examined me with much attention as he held the"
1400,"gate a little way open for me to pass in. To help his memory I mentioned"
1400,"my name."
1400,""
1400,"""I was not quite sure, sir, but I thought so. Here's a note, sir. The"
1400,"messenger that brought it, said would you be so good as read it by my"
1400,"lantern?"""
1400,""
1400,"Much surprised by the request, I took the note. It was directed to"
1400,"Philip Pip, Esquire, and on the top of the superscription were the"
1400,"words, ""PLEASE READ THIS, HERE."" I opened it, the watchman holding up"
1400,"his light, and read inside, in Wemmick's writing,--"
1400,""
1400,"""DON'T GO HOME."""
1400,""
1400,""
1400,""
1400,""
1400,"Chapter XLV"
1400,""
1400,"Turning from the Temple gate as soon as I had read the warning, I made"
1400,"the best of my way to Fleet Street, and there got a late hackney chariot"
1400,"and drove to the Hummums in Covent Garden. In those times a bed was"
1400,"always to be got there at any hour of the night, and the chamberlain,"
1400,"letting me in at his ready wicket, lighted the candle next in order on"
1400,"his shelf, and showed me straight into the bedroom next in order on his"
1400,"list. It was a sort of vault on the ground floor at the back, with a"
1400,"despotic monster of a four-post bedstead in it, straddling over the"
1400,"whole place, putting one of his arbitrary legs into the fireplace"
1400,"and another into the doorway, and squeezing the wretched little"
1400,"washing-stand in quite a Divinely Righteous manner."
1400,""
1400,"As I had asked for a night-light, the chamberlain had brought me in,"
1400,"before he left me, the good old constitutional rushlight of those"
1400,"virtuous days--an object like the ghost of a walking-cane, which"
1400,"instantly broke its back if it were touched, which nothing could ever be"
1400,"lighted at, and which was placed in solitary confinement at the bottom"
1400,"of a high tin tower, perforated with round holes that made a staringly"
1400,"wide-awake pattern on the walls. When I had got into bed, and lay there"
1400,"footsore, weary, and wretched, I found that I could no more close my own"
1400,"eyes than I could close the eyes of this foolish Argus. And thus, in the"
1400,"gloom and death of the night, we stared at one another."
1400,""
1400,"What a doleful night! How anxious, how dismal, how long! There was an"
1400,"inhospitable smell in the room, of cold soot and hot dust; and, as I"
1400,"looked up into the corners of the tester over my head, I thought what"
1400,"a number of blue-bottle flies from the butchers', and earwigs from the"
1400,"market, and grubs from the country, must be holding on up there, lying"
1400,"by for next summer. This led me to speculate whether any of them ever"
1400,"tumbled down, and then I fancied that I felt light falls on my face,--a"
1400,"disagreeable turn of thought, suggesting other and more objectionable"
1400,"approaches up my back. When I had lain awake a little while, those"
1400,"extraordinary voices with which silence teems began to make themselves"
1400,"audible. The closet whispered, the fireplace sighed, the little"
1400,"washing-stand ticked, and one guitar-string played occasionally in the"
1400,"chest of drawers. At about the same time, the eyes on the wall acquired"
1400,"a new expression, and in every one of those staring rounds I saw"
1400,"written, DON'T GO HOME."
1400,""
1400,"Whatever night-fancies and night-noises crowded on me, they never warded"
1400,"off this DON'T GO HOME. It plaited itself into whatever I thought of,"
1400,"as a bodily pain would have done. Not long before, I had read in the"
1400,"newspapers, how a gentleman unknown had come to the Hummums in the"
1400,"night, and had gone to bed, and had destroyed himself, and had been"
1400,"found in the morning weltering in blood. It came into my head that he"
1400,"must have occupied this very vault of mine, and I got out of bed to"
1400,"assure myself that there were no red marks about; then opened the door"
1400,"to look out into the passages, and cheer myself with the companionship"
1400,"of a distant light, near which I knew the chamberlain to be dozing. But"
1400,"all this time, why I was not to go home, and what had happened at home,"
1400,"and when I should go home, and whether Provis was safe at home, were"
1400,"questions occupying my mind so busily, that one might have supposed"
1400,"there could be no more room in it for any other theme. Even when I"
1400,"thought of Estella, and how we had parted that day forever, and when"
1400,"I recalled all the circumstances of our parting, and all her looks and"
1400,"tones, and the action of her fingers while she knitted,--even then I"
1400,"was pursuing, here and there and everywhere, the caution, Don't go home."
1400,"When at last I dozed, in sheer exhaustion of mind and body, it became"
1400,"a vast shadowy verb which I had to conjugate. Imperative mood, present"
1400,"tense: Do not thou go home, let him not go home, let us not go home, do"
1400,"not ye or you go home, let not them go home. Then potentially: I may not"
1400,"and I cannot go home; and I might not, could not, would not, and should"
1400,"not go home; until I felt that I was going distracted, and rolled over"
1400,"on the pillow, and looked at the staring rounds upon the wall again."
1400,""
1400,"I had left directions that I was to be called at seven; for it was plain"
1400,"that I must see Wemmick before seeing any one else, and equally plain"
1400,"that this was a case in which his Walworth sentiments only could be"
1400,"taken. It was a relief to get out of the room where the night had been"
1400,"so miserable, and I needed no second knocking at the door to startle me"
1400,"from my uneasy bed."
1400,""
1400,"The Castle battlements arose upon my view at eight o'clock. The little"
1400,"servant happening to be entering the fortress with two hot rolls, I"
1400,"passed through the postern and crossed the drawbridge in her company,"
1400,"and so came without announcement into the presence of Wemmick as he was"
1400,"making tea for himself and the Aged. An open door afforded a perspective"
1400,"view of the Aged in bed."
1400,""
1400,"""Halloa, Mr. Pip!"" said Wemmick. ""You did come home, then?"""
1400,""
1400,"""Yes,"" I returned; ""but I didn't go home."""
1400,""
1400,"""That's all right,"" said he, rubbing his hands. ""I left a note for you"
1400,"at each of the Temple gates, on the chance. Which gate did you come to?"""
1400,""
1400,"I told him."
1400,""
1400,"""I'll go round to the others in the course of the day and destroy the"
1400,"notes,"" said Wemmick; ""it's a good rule never to leave documentary"
1400,"evidence if you can help it, because you don't know when it may be put"
1400,"in. I'm going to take a liberty with you. Would you mind toasting this"
1400,"sausage for the Aged P.?"""
1400,""
1400,"I said I should be delighted to do it."
1400,""
1400,"""Then you can go about your work, Mary Anne,"" said Wemmick to the little"
1400,"servant; ""which leaves us to ourselves, don't you see, Mr. Pip?"" he"
1400,"added, winking, as she disappeared."
1400,""
1400,"I thanked him for his friendship and caution, and our discourse"
1400,"proceeded in a low tone, while I toasted the Aged's sausage and he"
1400,"buttered the crumb of the Aged's roll."
1400,""
1400,"""Now, Mr. Pip, you know,"" said Wemmick, ""you and I understand one"
1400,"another. We are in our private and personal capacities, and we have been"
1400,"engaged in a confidential transaction before to-day. Official sentiments"
1400,"are one thing. We are extra official."""
1400,""
1400,"I cordially assented. I was so very nervous, that I had already lighted"
1400,"the Aged's sausage like a torch, and been obliged to blow it out."
1400,""
1400,"""I accidentally heard, yesterday morning,"" said Wemmick, ""being in a"
1400,"certain place where I once took you,--even between you and me, it's as"
1400,"well not to mention names when avoidable--"""
1400,""
1400,"""Much better not,"" said I. ""I understand you."""
1400,""
1400,"""I heard there by chance, yesterday morning,"" said Wemmick, ""that"
1400,"a certain person not altogether of uncolonial pursuits, and not"
1400,"unpossessed of portable property,--I don't know who it may really"
1400,"be,--we won't name this person--"""
1400,""
1400,"""Not necessary,"" said I."
1400,""
1400,"""--Had made some little stir in a certain part of the world where a good"
1400,"many people go, not always in gratification of their own inclinations,"
1400,"and not quite irrespective of the government expense--"""
1400,""
1400,"In watching his face, I made quite a firework of the Aged's sausage,"
1400,"and greatly discomposed both my own attention and Wemmick's; for which I"
1400,"apologized."
1400,""
1400,"""--By disappearing from such place, and being no more heard of"
1400,"thereabouts. From which,"" said Wemmick, ""conjectures had been raised and"
1400,"theories formed. I also heard that you at your chambers in Garden Court,"
1400,"Temple, had been watched, and might be watched again."""
1400,""
1400,"""By whom?"" said I."
1400,""
1400,"""I wouldn't go into that,"" said Wemmick, evasively, ""it might clash with"
1400,"official responsibilities. I heard it, as I have in my time heard other"
1400,"curious things in the same place. I don't tell it you on information"
1400,"received. I heard it."""
1400,""
1400,"He took the toasting-fork and sausage from me as he spoke, and set forth"
1400,"the Aged's breakfast neatly on a little tray. Previous to placing it"
1400,"before him, he went into the Aged's room with a clean white cloth, and"
1400,"tied the same under the old gentleman's chin, and propped him up, and"
1400,"put his nightcap on one side, and gave him quite a rakish air. Then he"
1400,"placed his breakfast before him with great care, and said, ""All right,"
1400,"ain't you, Aged P.?"" To which the cheerful Aged replied, ""All right,"
1400,"John, my boy, all right!"" As there seemed to be a tacit understanding"
1400,"that the Aged was not in a presentable state, and was therefore to be"
1400,"considered invisible, I made a pretence of being in complete ignorance"
